,date,token,protocol,start_date,program_name,app_name,token_value,usd_value,price_usd,rank_desc,last_price_usd,last_token_value,net_token_flow,net_price_change,net_dollar_flow,last_price_net_dollar_flow,net_price_stock_change
18062,2022-07-26,WBTC,rubicon,2022-07-15,Rubicon,Rubicon,4.26625,91344.59782,21410.981030178726,171,22368.01220246354,4.25242,0.013830000000000453,-957.0311722848128,296.1138676473815,309.34960876008086,-4069.6984976473836
18068,2022-07-26,WETH,rubicon,2022-07-15,Rubicon,Rubicon,208.93945,303551.40983,1452.8199908155211,171,1564.820003191157,206.25749,2.6819600000000037,-112.00001237563583,3896.4051025676004,4196.784655758561,-23100.841432567584
18103,2022-07-27,ETH,rubicon,2022-07-15,Rubicon,Rubicon,0.0,0.0,,170,,0.0,0.0,,,,
18110,2022-07-27,DAI,rubicon,2022-07-15,Rubicon,Rubicon,267196.59979,267463.79639,1.0010000000007857,170,1.0040000000055065,254247.81715,12948.78264000002,-0.003000000004720782,12961.731422650193,13000.577770631322,-762.7434526502485
18118,2022-07-27,OP,rubicon,2022-07-15,Rubicon,Rubicon,481883.48662,399710.78695,0.8294760000049574,170,0.8061979999851647,474197.75654,7685.7300800000085,0.023278000019792633,6375.128643876188,6196.220218921827,11038.375386123742
18136,2022-07-27,SNX,rubicon,2022-07-15,Rubicon,Rubicon,26416.37406,77664.13975,2.9400000005148326,170,3.019999999511139,26592.44365,-176.0695900000028,-0.0799999989963065,-517.6445946906546,-531.7301617139349,-2127.3954653093374
18145,2022-07-27,USDC,perpetual-protocol,2022-07-14,Perpetual Protocol,Perpetual Protocol,21678604.07242,21700282.67649,1.0009999999998884,170,1.0030000000002344,22017561.19828,-338957.12585999817,-0.0020000000003459473,-339296.08298582037,-339973.9972376576,-44035.12240417692
18149,2022-07-27,SUSD,thales,2022-07-15,Thales,Thales,220578.19889,221681.08989,1.005000000025161,170,1.009000000004546,259570.48098,-38992.28208999999,-0.003999999979384938,-39187.24350143108,-39343.212628987254,-1038.2819185689384
18161,2022-07-27,USDC,pooltogether,2022-07-22,Pooltogether,Pooltogether,7502323.75462,7509826.07838,1.001000000000717,161,1.0030000000020414,4379863.82702,3122459.9276,-0.002000000001324276,3125582.3875298393,3131827.307389174,-8759.727659840148
18169,2022-07-27,USDC,rubicon,2022-07-15,Rubicon,Rubicon,449390.71197,449840.10268,1.0009999999956163,170,1.0030000000175279,423899.03419,25491.677780000027,-0.0020000000219115854,25517.16945766828,25568.15281378684,-847.7980776682998
18177,2022-07-27,USDT,rubicon,2022-07-15,Rubicon,Rubicon,251989.52896,252241.51849,1.001000000004127,170,1.0019999999756288,253578.83309,-1589.304130000004,-0.000999999971501797,-1590.8934341365632,-1592.482738221271,-253.57882586345897
18189,2022-07-27,WBTC,rubicon,2022-07-15,Rubicon,Rubicon,4.33253,91758.69586,21179.00992260873,170,21410.981030178726,4.26625,0.0662799999999999,-231.9711075699961,1403.7447776705044,1419.1198226802437,-989.6467376704959
18190,2022-07-27,WETH,rubicon,2022-07-15,Rubicon,Rubicon,239.52944,344939.16771,1440.0700294293679,170,1452.8199908155211,208.93945,30.58999,-12.749961386153245,44051.72779954407,44441.748990846885,-2663.9699195440967
18224,2022-07-28,ETH,rubicon,2022-07-15,Rubicon,Rubicon,0.0,0.0,,169,,0.0,0.0,,,,
18231,2022-07-28,DAI,rubicon,2022-07-15,Rubicon,Rubicon,267340.23004,267243.98756,0.9996400000105273,169,1.0010000000007857,267196.59979,143.63024999998743,-0.001359999990258376,143.57854311149947,143.77388025010026,-363.38737311147116
18238,2022-07-28,OP,rubicon,2022-07-15,Rubicon,Rubicon,479272.04528,509466.18413,1.0629999999944917,169,0.8294760000049574,481883.48662,-2611.441339999961,0.23352399998953433,-2775.9621444055742,-2166.127916950754,112531.35932440564
18257,2022-07-28,SNX,rubicon,2022-07-15,Rubicon,Rubicon,23882.98726,90516.5217,3.789999999355189,169,2.9400000005148326,26416.37406,-2533.3867999999966,0.8499999988403566,-9601.535970366433,-7448.15719330426,22453.917920366424
18270,2022-07-28,SUSD,thales,2022-07-15,Thales,Thales,213403.70654,214470.72507,1.0049999999873478,169,1.005000000025161,220578.19889,-7174.492349999986,-3.781330804031313e-11,-7210.364811659213,-7210.3648119305035,-8.340791381605026e-06
18280,2022-07-28,USDC,perpetual-protocol,2022-07-14,Perpetual Protocol,Perpetual Protocol,21671625.77637,21666793.00382,0.9997769999999137,169,1.0009999999998884,21678604.07242,-6978.296050000936,-0.001222999999974772,-6976.739889981183,-6985.274346050158,-26512.932780022755
18290,2022-07-28,USDC,rubicon,2022-07-15,Rubicon,Rubicon,454559.57632,454458.20953,0.9997769999901429,169,1.0009999999956163,449390.71197,5168.864349999989,-0.0012230000054733736,5167.7116931989885,5174.03321432733,-549.6048431989933
18291,2022-07-28,USDC,pooltogether,2022-07-22,Pooltogether,Pooltogether,14439006.40061,14435786.50218,0.9997769999998155,160,1.001000000000717,7502323.75462,6936682.64599,-0.0012230000009015862,6935135.765758664,6943619.328640965,-9175.341958664252
18296,2022-07-28,USDT,rubicon,2022-07-15,Rubicon,Rubicon,260342.31131,260296.23072,0.9998229999965502,169,1.001000000004127,251989.52896,8352.782349999994,-0.0011770000075768117,8351.303907495228,8361.135132384466,-296.5916774951972
18310,2022-07-28,WBTC,rubicon,2022-07-15,Rubicon,Rubicon,4.09205,93245.56021,22787.004120184258,169,21179.00992260873,4.33253,-0.2404799999999998,1607.9941975755282,-5479.818750821906,-5093.1283061889435,6966.683100821903
18312,2022-07-28,WETH,rubicon,2022-07-15,Rubicon,Rubicon,241.43799,390110.67413,1615.77999439939,169,1440.0700294293679,239.52944,1.9085500000000195,175.70996497002216,3083.7969083109874,2748.4456546674483,42087.70951168902
18339,2022-07-29,DAI,rubicon,2022-07-15,Rubicon,Rubicon,287147.66205,286670.42264,0.9983380000150693,168,0.9996400000105273,267340.23004,19807.43200999999,-0.001301999995457992,19774.512058297856,19800.301334684907,-348.0769782978185
18345,2022-07-29,ETH,rubicon,2022-07-15,Rubicon,Rubicon,0.0,0.0,,168,,0.0,0.0,,,,
18365,2022-07-29,OP,rubicon,2022-07-15,Rubicon,Rubicon,472689.95451,742123.22858,1.569999999998519,168,1.0629999999944917,479272.04528,-6582.09077000001,0.5070000000040273,-10333.882508890267,-6996.762488473754,242990.9269588902
18379,2022-07-29,SNX,rubicon,2022-07-15,Rubicon,Rubicon,8282.44958,34620.63923,4.179999998261383,168,3.789999999355189,23882.98726,-15600.537680000001,0.3899999989061942,-65210.24747527665,-59126.03779714061,9314.36500527665
18391,2022-07-29,SUSD,thales,2022-07-15,Thales,Thales,217135.24716,218003.78814,1.0039999999602092,168,1.0049999999873478,213403.70654,3731.540619999985,-0.0010000000271386256,3746.466782331504,3750.198323052773,-213.4037123314833
18400,2022-07-29,USDC,perpetual-protocol,2022-07-14,Perpetual Protocol,Perpetual Protocol,21734028.92817,21704927.06343,0.9986609999997617,168,0.9997769999999137,21671625.77637,62403.15179999918,-0.0011160000001519954,62319.59397972411,62389.23589714239,-24185.534369722907
18410,2022-07-29,USDC,rubicon,2022-07-15,Rubicon,Rubicon,579341.19509,578565.45722,0.9986609999831282,168,0.9997769999901429,454559.57632,124781.61877000006,-0.001116000007014728,124614.53618036174,124753.79246778437,-507.28849036173176
18411,2022-07-29,USDC,pooltogether,2022-07-22,Pooltogether,Pooltogether,19081951.47896,19056400.74593,0.9986610000000172,159,0.9997769999998155,14439006.40061,4642945.07835,-0.0011159999997982784,4636728.17489017,4641909.701596672,-16113.931140168099
18417,2022-07-29,USDT,rubicon,2022-07-15,Rubicon,Rubicon,290217.51653,289922.36531,0.9989829999803975,168,0.9998229999965502,260342.31131,29875.205220000033,-0.0008400000161526977,29844.822135705665,29869.91730857303,-218.68754570563064
18425,2022-07-29,WBTC,rubicon,2022-07-15,Rubicon,Rubicon,4.23556,101009.61485,23847.99527099132,168,22787.004120184258,4.09205,0.14351000000000003,1060.9911508070618,3422.425801339965,3270.1629612876436,4341.628838660037
18431,2022-07-29,WETH,rubicon,2022-07-15,Rubicon,Rubicon,259.49444,447568.2281,1724.7700108719093,168,1615.77999439939,241.43799,18.056449999999984,108.9900164725193,31143.22346280806,29175.25067987284,26314.330507191953
18466,2022-07-30,ETH,rubicon,2022-07-15,Rubicon,Rubicon,0.0,0.0,,167,,0.0,0.0,,,,
18473,2022-07-30,DAI,rubicon,2022-07-15,Rubicon,Rubicon,352075.22796,351304.53529,0.9978110000113739,167,0.9983380000150693,287147.66205,64927.565910000005,-0.0005270000036954325,64785.43946896149,64819.656296436,-151.3268189614848
18481,2022-07-30,OP,rubicon,2022-07-15,Rubicon,Rubicon,485683.53173,893657.69839,1.840000000014001,167,1.569999999998519,472689.95451,12993.577219999977,0.2700000000154821,23908.182084981883,20399.916235380722,127626.28772501822
18499,2022-07-30,SNX,rubicon,2022-07-15,Rubicon,Rubicon,9809.83553,38945.04704,3.969999998562667,167,4.179999998261383,8282.44958,1527.3859499999999,-0.20999999969871652,6063.722219304637,6384.473268344461,-1739.3144093046349
18508,2022-07-30,USDC,perpetual-protocol,2022-07-14,Perpetual Protocol,Perpetual Protocol,21751559.81979,21773311.37961,1.0010000000000097,167,0.9986609999997617,21734028.92817,17530.89161999896,0.002339000000248004,17548.42251161913,17507.417756115603,50835.89366837975
18512,2022-07-30,SUSD,thales,2022-07-15,Thales,Thales,240333.42102,241535.08812,1.0049999999787795,167,1.0039999999602092,217135.24716,23198.17386000001,0.0010000000185703684,23314.164728807733,23290.966554516934,217.13525119228152
18524,2022-07-30,USDC,pooltogether,2022-07-22,Pooltogether,Pooltogether,20973159.44187,20994132.60131,1.0009999999999108,158,0.9986610000000172,19081951.47896,1891207.9629100002,0.0023389999998936206,1893099.1708727416,1888675.6354476963,44632.684507257516
18532,2022-07-30,USDC,rubicon,2022-07-15,Rubicon,Rubicon,577375.43193,577952.80737,1.0010000000139772,167,0.9986609999831282,579341.19509,-1965.7631600000896,0.00233900003084897,-1967.7289231875654,-1963.1310030956834,1355.0790731875893
18540,2022-07-30,USDT,rubicon,2022-07-15,Rubicon,Rubicon,329465.14538,328966.33515,0.9984860000003196,167,0.9989829999803975,290217.51653,39247.62884999998,-0.0004969999800779057,39188.20793993362,39207.71401069018,-144.23809993366928
18552,2022-07-30,WBTC,rubicon,2022-07-15,Rubicon,Rubicon,5.35046,127902.74295,23904.99937388561,167,23847.99527099132,4.23556,1.1148999999999996,57.004102894290554,26651.683801945055,26588.12992762821,241.44429805494133
18553,2022-07-30,WETH,rubicon,2022-07-15,Rubicon,Rubicon,258.65533,446470.14253,1726.120016664648,167,1724.7700108719093,259.49444,-0.8391100000000051,1.350005792738557,-1448.4045671834815,-1447.2717638227366,350.3189971834479
18587,2022-07-31,ETH,rubicon,2022-07-15,Rubicon,Rubicon,0.0,0.0,,166,,0.0,0.0,,,,
18594,2022-07-31,DAI,rubicon,2022-07-15,Rubicon,Rubicon,353064.35665,352917.12881,0.9995829999907186,166,0.9978110000113739,352075.22796,989.1286899999832,0.0017719999793447405,988.7162233270727,986.9634873088235,623.8772966729148
18601,2022-07-31,OP,rubicon,2022-07-15,Rubicon,Rubicon,474485.92774,844584.95137,1.7799999999848257,166,1.840000000014001,485683.53173,-11197.603989999974,-0.06000000002917538,-19931.735102030038,-20603.59134175673,-29141.01191797
18620,2022-07-31,SNX,rubicon,2022-07-15,Rubicon,Rubicon,14812.97156,54363.60564,3.6700000009991243,166,3.969999998562667,9809.83553,5003.13603,-0.29999999756354256,18361.509235098754,19862.450031908826,-2942.9506350987535
18633,2022-07-31,SUSD,thales,2022-07-15,Thales,Thales,235731.69624,237146.08641,1.0059999999684386,166,1.0049999999787795,240333.42102,-4601.724780000019,0.0009999999896590506,-4629.335128534782,-4624.733403802368,240.33341853472425
18643,2022-07-31,USDC,perpetual-protocol,2022-07-14,Perpetual Protocol,Perpetual Protocol,21742108.33425,21734063.75417,0.999630000000169,166,1.0010000000000097,21751559.81979,-9451.48553999886,-0.0013699999998406653,-9447.988490350657,-9460.93702553895,-29799.63694964652
18653,2022-07-31,USDC,rubicon,2022-07-15,Rubicon,Rubicon,637736.99477,637501.03208,0.9996299999969658,166,1.0010000000139772,577375.43193,60361.56284000003,-0.0013700000170113746,60339.229061566075,60421.92440368371,-791.0043515660498
18654,2022-07-31,USDC,pooltogether,2022-07-22,Pooltogether,Pooltogether,21671267.08389,21663248.71507,0.9996300000000481,157,1.0009999999999108,20973159.44187,698107.6420199983,-0.0013699999998627588,697849.3421924844,698805.7496619561,-28733.22843248352
18659,2022-07-31,USDT,rubicon,2022-07-15,Rubicon,Rubicon,333785.06372,334118.84878,1.0009999999888552,166,0.9984860000003196,329465.14538,4319.918339999975,0.0025139999885356312,4324.23825829183,4313.377983634596,828.2753717082101
18673,2022-07-31,WBTC,rubicon,2022-07-15,Rubicon,Rubicon,5.50179,130419.94902,23705.0031026266,166,23904.99937388561,5.35046,0.15132999999999974,-199.99627125900952,3587.2781195204775,3617.543555250103,-1070.07204952048
18675,2022-07-31,WETH,rubicon,2022-07-15,Rubicon,Rubicon,259.41629,441414.97933,1701.5700106188397,166,1726.120016664648,258.65533,0.7609600000000114,-24.55000604580823,1294.8267152805317,1313.5082878811502,-6349.989915280523
18702,2022-08-01,DAI,rubicon,2022-07-15,Rubicon,Rubicon,381368.01102,381749.37903,1.0009999999973256,165,0.9995829999907186,353064.35665,28303.654370000004,0.0014170000066069388,28331.95802429431,28291.851745865017,500.29219570572457
18708,2022-08-01,ETH,rubicon,2022-07-15,Rubicon,Rubicon,0.0,0.0,,165,,0.0,0.0,,,,
18728,2022-08-01,OP,rubicon,2022-07-15,Rubicon,Rubicon,480142.13327,768227.41324,1.6000000000166619,165,1.7799999999848257,474485.92774,5656.205529999977,-0.17999999996816385,9049.928848094207,10068.04584331413,-85407.46697809419
18742,2022-08-01,SNX,rubicon,2022-07-15,Rubicon,Rubicon,15274.88504,54684.08844,3.579999999790506,165,3.6700000009991243,14812.97156,461.91347999999925,-0.0900000012086184,1653.650258303229,1695.2224720615063,-1333.16745830323
18754,2022-08-01,SUSD,thales,2022-07-15,Thales,Thales,237490.30615,238915.24799,1.0060000000130531,165,1.0059999999684386,235731.69624,1758.6099099999992,4.461453428916684e-11,1769.1615694829545,1769.161569404495,1.0517059844942942e-05
18763,2022-08-01,USDC,perpetual-protocol,2022-07-14,Perpetual Protocol,Perpetual Protocol,21641865.72014,21641865.72014,1.0,165,0.999630000000169,21742108.33425,-100242.61411000043,0.0003699999998310055,-100242.61411000043,-100205.52434279668,8044.5800799982035
18773,2022-08-01,USDC,rubicon,2022-07-15,Rubicon,Rubicon,642307.11378,642307.11378,1.0,165,0.9996299999969658,637736.99477,4570.119010000024,0.000370000003034221,4570.119010000024,4568.4280659524575,235.96268999993498
18774,2022-08-01,USDC,pooltogether,2022-07-22,Pooltogether,Pooltogether,22257713.49376,22257713.49376,1.0,156,0.9996300000000481,21671267.08389,586446.4098700024,0.0003699999999519088,586446.4098700024,586229.4246983788,8018.368819997102
18780,2022-08-01,USDT,rubicon,2022-07-15,Rubicon,Rubicon,383372.35074,384139.09544,1.0019999999961395,165,1.0009999999888552,333785.06372,49587.28702000005,0.0010000000072842852,49686.46159384862,49636.87430646741,333.7850661513856
18788,2022-08-01,WBTC,rubicon,2022-07-15,Rubicon,Rubicon,7.0651,164814.59005,23327.991118313967,165,23705.0031026266,5.50179,1.5633100000000004,-377.011984312634,36468.881795171415,37058.268400367204,-2074.2407651714066
18794,2022-08-01,WETH,rubicon,2022-07-15,Rubicon,Rubicon,258.02547,433622.12331,1680.5399998302494,165,1701.5700106188397,259.41629,-1.3908200000000193,-21.03001078859029,-2337.32864256394,-2366.5776021689276,-5455.527377436068
18829,2022-08-02,ETH,rubicon,2022-07-15,Rubicon,Rubicon,0.0,0.0,,164,,0.0,0.0,,,,
18836,2022-08-02,DAI,rubicon,2022-07-15,Rubicon,Rubicon,387933.5252,388321.45873,1.0010000000123733,164,1.0009999999973256,381368.01102,6565.514179999998,1.5047740831164447e-11,6572.079694261236,6572.079694162439,5.738726991125626e-06
18844,2022-08-02,OP,rubicon,2022-07-15,Rubicon,Rubicon,744967.76796,1110001.97427,1.4900000000128863,164,1.6000000000166619,480142.13327,264825.63469,-0.11000000000377552,394590.1956915126,423721.01550841244,-52815.634661512784
18851,2022-08-02,SBTC,lyra,2022-08-02,Lyra,Lyra,0.17058,3916.1986,22958.13459960136,164,23035.135068589516,0.17058,0.0,-77.00046898815708,0.0,0.0,-13.134739999999836
18856,2022-08-02,SETH,lyra,2022-08-02,Lyra,Lyra,796.2082,1311808.74108,1647.569996239677,164,1690.629996147208,796.22779,-0.01958999999999378,-43.05999990753094,-32.275896226325024,-33.119441624513286,-34285.568563773566
18858,2022-08-02,SLINK,lyra,2022-08-02,Lyra,Lyra,17.14949,123.99083,7.230001008776354,164,7.230001008776354,17.14949,0.0,0.0,0.0,0.0,0.0
18862,2022-08-02,SNX,rubicon,2022-07-15,Rubicon,Rubicon,21128.6582,76697.02926,3.629999999716025,164,3.579999999790506,15274.88504,5853.7731600000025,0.049999999925518956,21249.196569137683,20956.507911573677,763.7442508623105
18871,2022-08-02,USDC,perpetual-protocol,2022-07-14,Perpetual Protocol,Perpetual Protocol,21636016.93913,21679288.97301,1.0020000000000804,164,1.0,21641865.72014,-5848.7810099981725,0.002000000000080382,-5860.478572018639,-5848.7810099981725,43283.73144201961
18873,2022-08-02,SUSD,lyra,2022-08-02,Lyra,Lyra,5743498.19326,5789446.1788,1.0079999999989413,164,1.0060000000007723,5723655.46093,19842.732330000028,0.001999999998169022,20001.47418861902,19961.788723995352,11447.310911380113
18875,2022-08-02,SUSD,thales,2022-07-15,Thales,Thales,242550.10762,244490.50848,1.007999999996042,164,1.0060000000130531,237490.30615,5059.801470000006,0.0019999999829889425,5100.27988173998,5090.160278886052,474.98060826003876
18894,2022-08-02,USDC,rubicon,2022-07-15,Rubicon,Rubicon,603157.98627,604364.30224,1.001999999995789,164,1.0,642307.11378,-39149.12751000002,0.001999999995788926,-39227.42576485516,-39149.12751000002,1284.614224855197
18900,2022-08-02,USDC,pooltogether,2022-07-22,Pooltogether,Pooltogether,22880230.65643,22925991.11775,1.0020000000003122,155,1.0,22257713.49376,622517.1626699977,0.0020000000003121965,623762.196995532,622517.1626699977,44515.426994468784
18903,2022-08-02,USDT,rubicon,2022-07-15,Rubicon,Rubicon,478616.21404,479573.44647,1.0020000000040117,164,1.0019999999961395,383372.35074,95243.86329999997,7.872147378407135e-12,95434.35102698205,95434.35102623228,3.017963645831672e-06
18909,2022-08-02,WBTC,rubicon,2022-07-15,Rubicon,Rubicon,6.96995,162309.24521,23287.0028063329,164,23327.991118313967,7.0651,-0.09515000000000029,-40.988311981065635,-2215.758317022582,-2219.658354907581,-289.58652297742685
18916,2022-08-02,WETH,rubicon,2022-07-15,Rubicon,Rubicon,246.67161,405074.25364,1642.1600103879,164,1680.5399998302494,258.02547,-11.353859999999997,-38.37998944234937,-18644.85485554276,-19080.61588247267,-9903.014814457234
18957,2022-08-03,DAI,rubicon,2022-07-15,Rubicon,Rubicon,410592.40985,410109.96377,0.9988250000038328,163,1.0010000000123733,387933.5252,22658.88465000002,-0.0021750000085405397,22632.260460623118,22681.543534930388,-843.7554206231616
18958,2022-08-03,ETH,rubicon,2022-07-15,Rubicon,Rubicon,0.0,0.0,,163,,0.0,0.0,,,,
18977,2022-08-03,OP,rubicon,2022-07-15,Rubicon,Rubicon,720702.28107,1124295.55847,1.56000000000111,163,1.4900000000128863,744967.76796,-24265.486889999942,0.0699999999882237,-37854.15954842685,-36155.57546641261,52147.743748427034
